,Covidence #,Study ID,Title,Short Title,Year,Organization(s)/Association(s),Country,Topic/Category,Grading Method,Overall guideline assessment: Rate the overall quality of this guideline.,Number of LoE levels,Number of SoR levels,Recommendation,LoE (Text),LoE (Number),SoR (Text),SoR (Number),Specific target group?,LoE (scaled),Source,AI Clustering
442,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,"Before starting antipsychotics, discuss the benefits and harms with the person and their family members or carers (as appropriate).",High,4,Should,2,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",21
443,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,Offer group cognitive stimulation therapy to people living with mild to moderate dementia.,Moderate,3,Should,2,,0.75,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",8
444,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,Do not rule out dementia solely because the person has a normal score on a cognitive instrument.,High,4,Should,2,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",2
445,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,"Consider cholinesterase inhibitors or memantine for people with vascular dementia only if they have suspected comorbid Alzheimer’s disease, Parkinson’s disease dementia, or dementia with Lewy bodies.",High,4,Consider,1,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",25
446,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,"For people living with dementia who are in pain, consider using a stepwise treatment protocol that balances pain management and potential adverse events.",Moderate,3,Consider,1,,0.75,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",2
447,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,"Consider using a structured observational pain assessment tool:
- Alongside self reported pain and standard clinical assessment for people living with moderate to severe dementia
- Alongside standard clinical assessment for people living with dementia who are unable to self report pain",Moderate,3,Consider,1,,0.75,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",2
448,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,"For people living with dementia who have sleep problems, consider a personalised multicomponent sleep management approach that includes sleep hygiene education, exposure to daylight, exercise, and personalised activities.",High,4,Consider,1,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",8
449,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,Do not offer melatonin to manage insomnia in people living with Alzheimer’s disease.,Moderate,3,Should,2,,0.75,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",9
450,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,"Offer antipsychotics for people living with dementia only if they are:
- At risk of harming themselves or others
- Experiencing agitation, hallucinations, or delusions that are causing them severe distress",High,4,Should,2,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",21
451,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,Do not offer valproate to manage agitation or aggression in people living with dementia unless it is indicated for another condition.,High,4,Should,2,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",9
452,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,Provide people living with dementia with a single named health or social care professional who is responsible for coordinating their care.,High,4,Should,2,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",8
453,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,"When taking a history from someone who knows the person with suspected dementia, consider supplementing this with a structured instrument such as the Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) or the Functional Activities Questionnaire (FAQ).",Moderate,3,Consider,1,,0.75,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",2
454,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,Offer a range of activities to promote wellbeing that are tailored to the person’s preferences to all people living with dementia.,High,4,Should,2,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",8
455,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,Do not use standardised instruments (including cognitive instruments) alone to distinguish delirium from delirium superimposed on dementia.,Moderate,3,Should,2,,0.75,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",11
456,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,"Stop treatment with antipsychotics:
- If the person is not getting a clear ongoing benefit from taking them
- After discussion with the person taking them and their family members or carers (as appropriate)",High,4,Should,2,,1,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",21
457,6914,Pink 2018,"Dementia: assessment, management and support: summary of updated NICE guidance.","Dementia: assessment, management and support for people living with dementia and their carers",2018,National Institute for Health and Care Excellence,UK,Delirium & Dementia,GRADE,6,4,2,Do not stop cholinesterase inhibitors in people with Alzheimer’s disease because of disease severity alone.,Moderate,3,Should,2,,0.75,"National Institute for Health and Care Excellence. Dementia: assessment, management and support for people living with dementia and their carers [Internet]. London: National Institute for Health and Care Excellence; 2018 [cited 2021 Dec 18]. Available from: https://www.nice.org.uk/guidance/ng97",25
